-61, -2
-61, -1
-61, 0
-61, 1
-60, 2
-61, 3
-62, 3
-63, 3
-64, 3
-63, 3
-64, 3
-65, 3
-66, 3
-67, 3
-68, 3
-69, 3
-68, 3
-67, 3
-66, 3
-65, 3
-64, 3
-63, 3
-62, 2
-61, 2
-60, 2
-59, 2
-58, 2
-57, 2
-56, 2
-55, 2
-54, 2
-53, 3
-52, 4
-52, 5
-52, 6
-52, 7
-52, 8
-52, 9
-52, 10
-52, 11
-51, 12
-50, 12
-49, 12
-48, 12
-49, 12
-50, 13
-50, 14
-50, 15
-50, 16
-51, 17
-52, 17
-53, 17
-54, 17
-55, 17
-56, 17
-57, 17
-58, 16
-58, 15
-58, 14
-58, 13
-58, 12
-58, 11
-58, 10
-57, 11
-56, 12
-55, 12
-54, 12
-53, 12
-52, 12
-53, 11
-53, 10
-53, 9
-53, 8
-53, 7
-53, 6
-54, 5
-55, 5
-56, 5
-57, 5
-58, 5
-59, 5
-59, 4
-58, 3
-59, 3
-60, 3
-61, 3
-62, 2
-62, 1
-62, 0
-62, -1
-61, -2
-60, -3
-61, -4
-62, -3
-62, -2
-62, -1
-62, 0
-62, -1
-61, 0
-61, 1
-61, 2
-60, 1
-60, 0
-60, -1
-60, -2
-60, -3
-60, -4
-61, -5
-62, -5
-63, -5
-64, -5
-65, -5
-66, -5
-65, -5
-64, -5
-63, -5
-62, -5
-61, -4
-61, -3
-61, -2
-61, -1
-61, 0
-61, 1
-61, 2
-61, 3
-62, 3
-63, 3
-64, 3
-65, 3
-66, 3
-67, 3
-68, 4
-68, 5
-68, 6
-68, 7
-67, 7
-67, 6
-68, 5
-67, 5
-66, 5
-65, 5
-64, 5
-63, 5
-62, 5
-61, 5
-60, 4
-59, 4
-58, 4
-57, 4
-56, 3
-55, 2
-54, 2
-53, 2
-52, 2
-51, 2
-50, 2
-49, 2
-48, 3
-47, 3
-48, 3
-47, 3
-46, 3
-45, 3
-44, 3
-43, 3
-42, 4
-42, 5
-42, 6
-42, 7
-42, 8
-42, 9
-41, 9
-40, 9
-39, 9
-38, 9
-37, 9
-36, 9
-35, 9
-34, 9
-33, 8
-33, 7
-33, 6
-33, 5
-33, 4
-33, 3
-33, 2
-34, 1
-35, 1
-36, 1
-37, 1
-38, 0
-39, -1
-40, -1
-41, -1
-42, -1
-43, -1
-44, -1
-45, -1
-44, -1
-43, -1
-42, -1
-41, 0
-41, 1
-41, 2
-41, 1
-41, 0
-41, -1
-41, -2
-41, -3
-41, -4
-41, -5
-42, -6
-43, -6
-44, -6
-45, -6
-44, -6
-43, -6
-42, -6
-41, -6
-40, -6
-39, -6
-38, -6
-37, -6
-37, -5
-37, -4
-36, -3
-35, -2
-35, -1
-35, 0
-35, 1
-36, 0
-37, 0
-38, 0
-39, 0
-40, 0
-41, 0
-40, 0
-39, 0
-38, 1
-39, 2
-40, 2
-41, 2
-42, 1
-42, 0
-43, -1
-44, -1
-45, -1
-46, -1
-47, -1
-48, -1
-49, -1
-50, -1
-51, -2
-51, -3
-51, -4
-51, -5
-51, -6
-51, -7
-51, -8
-51, -7
-51, -6
-51, -5
-51, -4
-51, -3
-51, -2
-52, -1
-53, -1
-54, -1
-55, -1
-56, -1
-57, -1
-58, -2
-58, -1
-58, 0
-58, 1
-58, 2
-58, 3
-58, 4
-58, 5
-58, 6
-58, 7
-58, 8
-58, 9
-58, 10
-58, 11
-58, 10
-58, 9
-58, 8
-58, 7
-58, 6
-58, 5
-59, 4
-60, 4
-61, 4
-62, 4
-63, 4
-64, 4
-65, 4
-66, 5
-66, 6
-66, 7
-66, 8
-66, 9
-66, 10
-66, 11
-66, 12
-67, 13
-68, 13
-69, 13
-70, 13
-71, 13
-72, 12
-72, 11
-72, 10
-72, 9
-72, 8
-72, 7
-72, 6
-72, 7
-72, 8
-72, 9
-72, 10
-72, 11
-72, 12
-72, 13
-73, 14
-73, 15
-73, 16
-73, 17
-72, 18
-72, 17
-72, 16
-72, 15
-72, 14
-73, 13
-74, 13
-75, 13
-76, 13
-77, 13
-78, 13
-79, 13
-80, 13
-81, 14
-81, 15
-81, 16
-81, 15
-81, 14
-80, 13
-79, 13
-78, 13
-79, 13
-80, 13
-81, 13
-80, 13
-79, 13
-78, 13
-77, 13
-76, 13
-75, 13
-74, 13
-73, 12
-72, 11
-71, 11
-70, 11
-69, 11
-68, 10
-68, 9
-68, 8
-67, 8
-66, 8
-66, 7
-66, 6
-66, 5
-66, 4
-66, 3
-66, 2
-66, 1
-66, 0
-66, -1
-66, -2
-66, -3
-66, -4
-66, -5
-66, -6
-65, -7
-64, -7
-63, -7
-62, -7
-61, -7
-62, -7
-63, -7
-64, -8
-64, -9
-64, -10
-64, -11
-64, -12
-64, -13
-64, -14
-64, -15
-65, -14
-66, -14
-67, -14
-68, -14
-69, -14
-70, -14
-71, -14
-72, -14
-72, -13
-72, -12
-72, -11
-72, -10
-72, -9
-72, -8
-72, -7
-72, -6
-72, -5
-72, -4
-72, -3
-73, -3
-74, -3
-75, -3
-74, -3
-73, -3
-72, -4
-72, -5
-72, -6
-72, -7
-72, -8
-72, -9
-73, -10
-74, -10
-75, -10
-74, -10
-73, -10
-72, -9
-72, -10
-72, -11
-72, -12
-72, -13
-72, -14
-72, -15
-72, -16
-73, -17
-74, -17
-75, -17
-76, -17
-77, -17
-78, -17
-79, -17
-80, -17
-81, -16
-82, -16
-83, -16
-84, -16
-85, -16
-86, -16
-87, -16
-88, -16
-89, -16
-90, -16
-91, -16
-92, -16
-91, -16
-90, -16
-89, -16
-88, -16
-87, -16
-86, -16
-85, -16
-86, -16
-87, -16
-88, -16
-89, -16
-89, -15
-88, -15
-87, -15
-86, -15
-85, -15
-84, -15
-83, -15
-82, -15
-81, -16
-82, -16
-83, -16
-84, -16
-85, -16
-86, -16
-85, -16
-84, -16
-83, -16
-82, -17
-81, -18
-81, -19
-81, -20
-81, -21
-81, -22
-81, -23
-81, -24
-81, -25
-80, -24
-80, -23
-81, -22
-82, -22
-83, -22
-84, -22
-85, -22
-86, -22
-87, -22
-88, -22
-89, -22
-90, -23
-90, -24
-90, -25
-90, -26
-90, -27
-90, -28
-89, -29
-88, -29
-89, -30
-90, -30
-91, -30
-92, -30
-92, -31
-92, -32
-92, -33
-92, -34
-92, -35
-91, -36
-90, -36
-89, -36
-88, -36
-87, -35
-87, -34
-87, -33
-87, -32
-87, -31
-86, -32
-87, -32
-88, -32
-89, -32
-90, -32
-91, -32
-92, -32
-93, -31
-93, -30
-93, -29
-93, -28
-93, -29
-93, -30
-93, -31
-93, -32
-93, -33
-93, -34
-93, -35
-93, -34
-93, -33
-93, -32
-94, -31
-95, -31
-96, -31
-97, -31
-98, -31
-99, -31
-100, -31
-101, -31
-101, -32
-101, -33
-101, -34
-101, -35
-100, -35
-99, -35
-98, -35
-99, -35
-100, -35
-101, -35
-102, -35
-103, -35
-104, -35
-105, -36
-105, -37
-105, -38
-105, -39
-104, -40
-103, -41
-103, -42
-103, -43
-103, -44
-103, -45
-103, -46
-103, -47
-104, -48
-103, -49
-102, -49
-101, -49
-100, -49
-99, -49
-100, -50
-101, -51
-101, -52
-101, -51
-101, -50
-101, -49
-101, -48
-102, -49
-102, -50
-102, -51
-102, -52
-102, -53
-103, -53
-104, -53
-105, -53
-106, -53
-107, -53
-108, -53
-109, -53
-110, -53
-109, -53
-108, -53
-107, -54
-107, -55
-107, -56
-107, -57
-107, -58
-107, -59
-107, -58
-107, -57
-107, -56
-107, -55
-107, -54
-107, -55
-107, -56
-107, -57
-107, -58
-107, -59
-107, -60
-107, -61
-108, -62
-108, -61
-108, -60
-108, -59
-108, -58
-108, -57
-108, -56
-108, -55
-109, -54
-110, -54
-111, -54
-112, -54
-113, -54
-114, -54
-115, -55
-116, -55
-117, -55
-118, -55
-119, -55
-120, -55
-121, -55
-122, -55
-123, -55
-123, -54
-123, -53
-123, -52
-123, -51
-123, -50
-123, -49
-123, -48
-123, -49
-123, -50
-123, -51
-123, -52
-123, -53
-123, -54
-123, -55
-123, -56
-122, -57
-121, -58
-120, -58
-119, -58
-118, -58
-117, -58
-116, -57
-116, -56
-116, -57
-115, -58
-114, -58
-113, -58
-112, -58
-111, -58
-110, -58
-109, -58
-108, -58
-107, -57
-107, -56
-107, -55
-107, -54
-107, -53
-107, -52
-108, -51
-109, -51
-110, -51
-111, -51
-112, -51
-113, -51
-114, -50
-114, -51
-114, -52
-114, -53
-114, -54
-114, -55
-114, -56
-115, -57
-115, -58
-115, -59
-115, -60
-115, -61
-115, -62
-115, -63
-114, -62
-113, -62
-112, -62
-111, -62
-110, -62
-109, -62
-108, -62
-107, -62
-106, -62
-107, -62
-108, -62
-109, -62
-110, -62
-111, -62
-112, -63
-112, -64
-112, -65
-112, -64
-112, -63
-112, -62
-112, -61
-112, -60
-112, -59
-112, -58
-112, -59
-112, -60
-112, -61
-112, -62
-112, -63
-112, -64
-112, -65
-113, -66
-113, -67
-113, -68
-113, -67
-113, -66
-112, -65
-111, -65
-110, -65
-109, -65
-110, -64
-111, -64
-112, -64
-113, -64
-114, -64
-115, -64
-116, -64
-117, -65
-118, -66
-119, -66
-120, -66
-121, -66
-122, -66
-123, -66
-124, -66
-124, -67
-123, -66
-123, -65
-123, -64
-124, -63
-125, -63
-126, -63
-127, -63
-128, -63
-127, -63
-126, -63
-125, -63
-124, -63
-123, -63
-122, -63
-121, -63
-120, -62
-119, -62
-118, -62
-119, -61
-120, -61
-121, -61
-122, -61
-123, -61
-124, -61
-125, -61
-126, -61
-127, -61
-128, -61
-129, -61
-130, -61
-131, -61
-131, -60
-131, -59
-131, -58
-131, -57
-131, -56
-131, -55
-131, -54
-131, -53
-132, -52
-133, -52
-134, -52
-135, -52
-136, -52
-137, -52
-138, -52
-139, -52
-140, -52
-141, -52
-142, -52
-142, -53
-142, -54
-142, -55
-142, -56
-141, -57
-140, -57
-139, -57
-138, -57
-137, -57
-136, -56
-136, -55
-136, -54
-136, -53
-136, -52
-136, -51
-136, -50
-136, -49
-136, -50
-136, -51
-136, -52
-136, -53
-136, -54
-136, -53
-136, -52
-136, -51
-135, -50
-134, -50
-133, -50
-132, -50
-131, -50
-130, -50
-129, -50
-128, -51
-127, -52
-126, -52
-125, -52
-124, -52
-123, -52
-122, -52
-121, -52
-120, -52
-119, -51
-119, -50
-119, -49
-119, -48
-119, -47
-118, -47
-117, -47
-116, -47
-115, -47
-114, -47
-115, -47
-116, -47
-117, -47
-118, -47
-119, -47
-120, -47
-121, -47
-122, -46
-123, -46
-124, -46
-125, -47
-125, -48
-125, -49
-125, -50
-124, -51
-124, -52
-124, -53
-124, -54
-124, -55
-124, -56
-124, -57
-124, -58
-125, -59
-126, -59
-127, -58
-127, -57
-127, -56
-127, -55
-127, -56
-127, -57
-127, -58
-127, -59
-127, -60
-126, -61
-125, -60
-126, -61
-126, -62
-126, -63
-126, -64
-127, -65
-127, -66
-127, -67
-127, -68
-127, -69
-127, -70
-127, -71
-128, -72
-128, -73
-128, -74
-128, -75
-128, -76
-128, -75
-128, -74
-128, -73
-128, -72
-127, -71
-127, -72
-127, -73
-127, -72
-127, -71
-127, -70
-127, -69
-128, -68
-128, -67
-127, -66
-126, -66
-125, -66
-124, -65
-124, -64
-124, -63
-124, -62
-124, -61
-124, -60
-124, -59
-123, -58
-122, -58
-121, -58
-120, -58
-119, -58
-119, -57
-119, -56
-119, -55
-119, -54
-119, -53
-119, -52
-119, -51
-119, -50
-120, -49
-121, -49
-122, -49
-123, -49
-124, -49
-125, -48
-125, -47
-125, -46
-125, -45
-125, -44
-125, -43
-125, -42
-126, -41
-127, -41
-128, -41
-129, -41
-130, -41
-131, -41
-132, -41
-133, -42
-133, -43
-133, -44
-133, -43
-133, -42
-133, -41
-133, -40
-133, -39
-132, -38
-133, -37
-134, -37
-135, -37
-136, -38
-136, -39
-136, -40
-136, -41
-136, -42
-136, -43
-136, -44
-136, -45
-135, -46
-135, -47
-135, -48
-135, -49
-135, -50
-135, -51
-135, -52
-135, -53
-135, -52
-135, -51
-136, -52
-137, -53
-137, -54
-137, -55
-137, -56
-137, -57
-137, -58
-137, -59
-137, -60
-138, -61
-139, -61
-140, -61
-141, -61
-142, -60
-143, -60
-144, -60
-145, -60
-146, -60
-146, -59
-146, -58
-146, -57
-146, -56
-146, -55
-146, -54
-145, -53
-144, -52
-144, -51
-144, -50
-144, -51
-143, -52
-142, -52
-141, -52
-140, -52
-139, -53
-138, -53
-137, -53
-136, -53
-135, -52
-135, -51
-135, -50
-135, -49
-135, -48
-135, -47
-135, -46
-135, -45
-134, -44
-133, -44
-132, -44
-131, -44
-130, -44
-129, -44
-128, -44
-127, -44
-126, -44
-125, -45
-126, -45
-127, -45
-128, -45
-129, -45
-130, -45
-131, -45
-132, -45
-131, -44
-130, -44
-129, -44
-128, -44
-129, -45
-130, -45
-130, -46
-130, -47
-130, -48
-130, -49
-130, -50
-130, -51
-129, -52
-128, -52
-127, -52
-126, -52
-125, -53
-125, -54
-125, -55
-125, -56
-125, -57
-125, -58
-125, -59
-126, -58
-126, -57
-126, -56
-126, -55
-126, -54
-126, -53
-126, -52
-126, -51
-126, -50
-127, -50
-128, -50
-129, -50
-130, -50
-131, -50
-132, -50
-133, -50
-132, -50
-131, -50
-130, -50
-130, -49
-130, -48
-130, -47
-130, -46
-130, -45
-131, -44
-132, -45
-133, -46
-134, -46
-135, -46
-136, -46
-137, -46
-138, -46
-139, -46
-140, -46
-141, -47
-142, -48
-143, -48
-144, -48
-145, -48
-146, -48
-147, -48
-148, -49
-148, -50
-148, -51
-148, -52
-148, -53
-148, -54
-148, -55
-148, -56
-149, -57
-150, -56
-150, -55
-150, -54
-150, -53
-150, -52
-150, -51
-150, -50
-149, -49
-148, -49
-147, -49
-146, -49
-145, -49
-144, -48
-144, -47
-144, -46
-144, -45
-144, -44
-143, -43
-142, -43
-141, -43
-140, -43
-139, -43
-138, -43
-137, -44
-137, -45
-137, -46
-137, -47
-136, -48
-135, -48
-134, -48
-133, -48
-132, -48
-131, -48
-130, -48
-129, -48
-130, -48
-131, -48
-131, -49
-131, -50
-131, -51
-131, -52
-131, -53
-131, -54
-131, -55
-131, -56
-131, -57
-130, -58
-129, -58
-128, -58
-127, -58
-126, -58
-125, -58
-124, -58
-123, -59
-123, -60
-124, -61
-125, -61
-126, -61
-127, -61
-128, -61
-129, -61
-130, -60
-130, -59
-129, -60
-128, -60
-127, -60
-126, -60
-125, -60
-124, -60
-123, -59
-123, -58
-123, -57
-122, -56
-121, -56
-120, -56
-119, -56
-118, -56
-117, -55
-117, -54
-117, -53
-117, -52
-117, -51
-117, -52
-117, -53
-117, -54
-117, -55
-117, -56
-117, -55
-117, -54
-117, -53
-117, -52
-117, -51
-117, -50
-117, -51
-117, -52
-117, -53
-117, -54
-117, -55
-117, -56
-116, -57
-115, -57
-114, -57
-113, -57
-112, -57
-111, -57
-112, -57
-113, -57
-114, -57
-115, -57
-116, -57
-117, -57
-118, -57
-119, -58
-119, -59
-119, -60
-119, -61
-119, -62
-119, -63
-119, -64
-119, -63
-119, -62
-119, -61
-119, -60
-119, -59
-119, -60
-119, -61
-119, -62
-119, -63
-118, -64
-117, -64
-116, -64
-115, -64
-114, -64
-113, -64
-113, -63
-113, -62
-113, -61
-113, -60
-113, -59
-114, -59
-115, -59
-116, -59
-117, -58
-117, -57
-117, -56
-117, -55
-117, -54
-116, -53
-115, -54
-115, -55
-115, -56
-115, -57
-115, -58
-115, -59
-115, -60
-116, -61
-115, -60
-114, -60
-113, -60
-112, -59
-112, -58
-112, -57
-112, -56
-112, -55
-112, -54
-112, -53
-111, -52
-111, -51
-111, -52
-111, -53
-111, -54
-111, -55
-112, -54
-113, -54
-114, -54
-115, -53
-115, -52
-115, -51
-115, -50
-115, -49
-115, -48
-115, -47
-115, -46
-116, -45
-117, -45
-118, -45
-119, -45
-120, -45
-121, -45
-122, -46
-123, -46
-124, -46
-125, -47
-125, -48
-125, -49
-125, -50
-125, -51
-125, -52
-124, -53
-123, -53
-122, -53
-121, -53
-120, -53
-119, -53
-118, -52
-118, -51
-117, -50
-116, -50
-115, -50
-114, -50
-113, -50
-112, -50
-111, -50
-110, -49
-110, -48
-110, -47
-110, -46
-109, -45
-108, -46
-108, -47
-108, -48
-108, -49
-108, -50
-108, -51
-109, -52
-110, -52
-111, -52
-112, -52
-113, -52
-114, -52
-115, -52
-116, -51
-116, -50
-116, -49
-116, -48
-115, -49
-115, -50
-115, -51
-115, -52
-115, -53
-115, -54
-114, -55
-114, -56
-114, -57
-114, -56
-114, -55
-114, -54
-113, -53
-112, -53
-111, -53
-110, -53
-109, -53
-108, -53
-107, -53
-106, -53
-107, -52
-107, -51
-107, -50
-108, -50
-109, -50
-110, -50
-111, -50
-112, -50
-113, -50
-114, -50
-115, -50
-116, -49
-116, -50
-116, -51
-116, -52
-116, -53
-117, -54
-118, -54
-119, -54
-120, -54
-121, -54
-122, -54
-123, -53
-123, -52
-123, -51
-123, -50
-123, -49
-124, -48
-123, -47
-122, -48
-122, -49
-123, -50
-123, -51
-123, -52
-123, -53
-123, -54
-124, -55
-125, -55
-126, -55
-127, -55
-128, -55
-127, -55
-126, -55
-125, -56
-125, -55
-125, -54
-124, -53
-123, -53
-122, -52
-122, -51
-122, -50
-122, -49
-122, -50
-122, -51
-122, -52
-122, -53
-122, -54
-122, -53
-121, -52
-120, -52
-119, -52
-118, -53
-118, -52
-118, -51
-119, -50
-120, -50
-121, -50
-122, -50
-123, -50
-124, -50
-125, -50
-126, -51
-126, -52
-126, -53
-126, -54
-126, -55
-126, -56
-126, -57
-126, -58
-125, -59
-124, -59
-123, -59
-122, -59
-121, -59
-120, -59
-119, -59
-118, -58
-118, -57
-117, -56
-117, -55
-117, -54
-117, -53
-116, -52
-115, -51
-114, -51
-113, -51
-114, -50
-115, -50
-116, -50
-117, -50
-118, -50
-117, -49
-116, -49
-115, -49
-114, -49
-113, -49
-112, -50
-112, -51
-111, -52
-110, -52
-109, -52
-108, -53
-108, -52
-108, -51
-108, -50
-108, -49
-108, -48
-108, -47
-107, -46
-106, -46
-105, -46
-104, -46
-103, -45
-103, -44
-103, -43
-102, -44
-102, -45
-102, -46
-102, -47
-102, -48
-103, -47
-103, -46
-103, -45
-103, -44
-103, -43
-103, -42
-102, -41
-101, -41
-101, -40
-102, -39
-103, -39
-104, -39
-105, -38
-105, -37
-105, -36
-104, -35
-103, -35
-102, -35
-101, -35
-100, -35
-99, -35
-98, -35
-97, -35
-97, -36
-97, -37
-97, -38
-97, -39
-97, -40
-98, -41
-99, -41
-100, -41
-101, -41
-102, -41
-103, -41
-104, -41
-103, -41
-102, -41
-101, -41
-100, -41
-99, -41
-100, -41
-101, -41
-102, -41
-103, -40
-103, -39
-103, -38
-103, -37
-103, -36
-103, -35
-103, -34
-102, -35
-102, -36
-102, -37
-102, -38
-102, -39
-102, -40
-102, -39
-101, -38
-100, -38
-99, -38
-98, -38
-97, -39
-96, -39
-95, -39
-94, -39
-93, -39
-92, -39
-91, -39
-90, -39
-91, -38
-92, -38
-93, -38
-94, -38
-94, -37
-94, -36
-94, -35
-94, -34
-94, -33
-94, -32
-94, -31
-94, -30
-94, -31
-94, -32
-94, -33
-94, -34
-94, -35
-95, -36
-96, -36
-97, -36
-98, -36
-99, -37
-100, -38
-100, -39
-100, -40
-100, -41
-101, -42
-102, -42
-103, -42
-104, -43
-104, -44
-104, -45
-104, -46
-104, -47
-104, -48
-103, -49
-103, -50
-103, -51
-103, -52
-103, -53
-104, -53
-105, -53
-106, -52
-105, -52
-104, -51
-104, -50
-104, -49
-104, -48
-104, -47
-104, -46
-104, -45
-104, -44
-104, -43
-104, -42
-104, -41
-104, -40
-105, -41
-105, -42
-105, -43
-104, -44
-103, -44
-102, -44
-101, -44
-100, -43
-100, -42
-99, -42
-98, -42
-97, -42
-96, -42
-95, -42
-94, -42
-93, -41
-92, -40
-91, -40
-90, -40
-90, -39
-90, -40
-90, -41
-91, -42
-92, -42
-93, -42
-94, -42
-95, -42
-96, -42
-97, -42
-98, -42
-97, -41
-96, -41
-95, -41
-94, -40
-94, -39
-94, -38
-94, -39
-94, -40
-94, -41
-95, -41
-96, -41
-97, -41
-98, -41
-99, -41
-100, -40
-100, -39
-100, -38
-100, -37
-100, -36
-100, -35
-101, -35
-100, -35
-99, -35
-98, -35
-97, -35
-96, -35
-95, -35
-94, -35
-95, -36
-96, -36
-97, -36
-98, -36
-99, -36
-100, -36
-101, -35
-101, -34
-101, -33
-101, -32
-101, -31
-101, -30
-101, -29
-101, -28
-101, -27
-101, -26
-100, -25
-99, -25
-98, -25
-99, -25
-100, -25
-101, -25
-102, -25
-103, -25
-102, -26
-102, -27
-102, -28
-102, -29
-103, -30
-103, -31
-103, -32
-103, -33
-103, -34
-103, -35
-103, -36
-103, -37
-103, -38
-102, -39
-101, -39
-100, -39
-99, -39
-98, -40
-98, -41
-98, -42
-98, -43
-98, -44
-99, -44
-100, -44
-101, -44
-102, -44
-103, -44
-104, -45
-104, -44
-103, -44
-102, -44
-101, -44
-100, -44
-99, -44
-98, -43
-99, -42
-100, -42
-101, -42
-102, -42
-102, -41
-102, -40
-102, -39
-102, -38
-102, -37
-102, -36
-102, -35
-101, -35
-100, -35
-99, -35
-98, -35
-97, -35
-96, -35
-95, -35
-94, -35
-93, -36
-92, -36
-91, -36
-90, -36
-89, -35
-88, -36
-89, -36
-90, -36
-91, -36
-92, -36
-93, -36
-94, -36
-95, -35
-96, -35
-97, -35
-98, -35
-99, -35
-100, -35
-101, -35
-102, -35
-103, -36
-103, -37
-103, -38
-103, -39
-103, -40
-103, -41
-103, -42
-103, -43
-104, -44
-103, -44
-102, -44
-102, -45
-102, -46
-102, -47
-102, -48
-102, -49
-102, -50
-102, -51
-102, -52
-102, -53
-101, -54
-100, -53
-99, -53
-98, -53
-97, -54
-97, -55
-97, -54
-97, -53
-97, -52
-97, -51
-97, -50
-97, -49
-98, -48
-99, -48
-100, -48
-101, -48
-102, -48
-101, -48
-100, -48
-99, -49
-99, -50
-99, -51
-99, -52
-99, -53
-99, -54
-99, -55
-99, -56
-99, -57
-98, -58
-97, -57
-96, -57
-95, -57
-94, -57
-93, -57
-92, -57
-91, -57
-90, -57
-89, -57
-88, -58
-87, -59
-87, -60
-87, -61
-86, -62
-85, -62
-84, -62
-83, -62
-82, -62
-81, -63
-81, -64
-80, -64
-79, -65
-78, -65
-77, -65
-76, -65
-75, -64
-75, -63
-75, -62
-75, -61
-75, -60
-75, -59
-75, -58
-75, -57
-74, -57
-73, -57
-72, -57
-71, -57
-70, -57
-69, -57
-69, -58
-69, -59
-69, -60
-69, -61
-69, -62
-69, -63
-69, -64
-69, -65
-70, -66
-70, -67
-69, -66
-69, -65
-70, -64
-71, -64
-72, -64
-73, -64
-74, -64
-75, -64
-76, -64
-77, -64
-78, -63
-78, -64
-78, -65
-77, -66
-77, -67
-77, -68
-78, -67
-78, -66
-78, -65
-78, -64
-78, -63
-78, -62
-78, -61
-78, -60
-79, -60
-80, -60
-81, -61
-81, -62
-81, -63
-81, -64
-81, -65
-81, -66
-81, -67
-81, -68
-81, -67
-81, -66
-81, -65
-81, -64
-81, -63
-81, -64
-81, -65
-81, -66
-81, -67
-81, -68
-81, -67
-81, -66
-80, -65
-79, -65
-78, -65
-77, -65
-76, -64
-75, -64
-74, -64
-73, -64
-72, -64
-71, -64
-70, -64
-70, -63
-70, -62
-70, -61
-70, -60
-70, -59
-71, -58
-72, -58
-73, -58
-73, -57
-73, -56
-73, -55
-73, -54
-73, -53
-73, -52
-73, -51
-74, -50
-75, -50
-76, -50
-77, -50
-78, -50
-79, -50
-80, -50
-79, -50
-78, -50
-77, -50
-76, -50
-75, -50
-74, -50
-73, -50
-74, -50
-75, -50
-76, -50
-77, -50
-78, -50
-79, -50
-78, -50
-77, -49
-77, -48
-77, -47
-77, -46
-77, -45
-77, -44
-77, -43
-78, -43
-78, -42
-77, -43
-76, -43
-75, -43
-74, -43
-73, -43
-72, -43
-71, -44
-71, -45
-71, -46
-71, -47
-71, -48
-71, -47
-71, -46
-72, -46
-73, -46
-74, -46
-75, -46
-76, -46
-77, -46
-78, -46
-79, -46
-80, -46
-81, -46
-82, -46
-83, -46
-84, -46
-85, -46
-86, -46
-87, -47
-87, -48
-87, -49
-87, -50
-87, -51
-87, -52
-86, -53
-85, -53
-84, -53
-83, -52
-83, -51
-83, -50
-83, -49
-84, -48
-83, -47
-84, -48
-85, -48
-86, -48
-87, -48
-86, -49
-85, -49
-84, -49
-83, -49
-84, -49
-85, -49
-86, -49
-87, -49
-88, -49
-88, -48
-88, -47
-89, -46
-90, -46
-89, -47
-88, -47
-87, -46
-87, -45
-87, -44
-86, -45
-86, -46
-86, -47
-86, -48
-86, -49
-86, -50
-86, -51
-86, -52
-86, -53
-87, -54
-87, -55
-87, -56
-87, -57
-87, -58
-87, -59
-88, -60
-89, -60
-90, -60
-91, -60
-92, -59
-92, -58
-92, -57
-92, -56
-92, -55
-92, -54
-93, -55
-94, -56
-95, -56
-96, -56
-97, -56
-98, -55
-98, -54
-98, -53
-98, -52
-98, -51
-97, -52
-97, -53
-98, -53
-98, -54
-98, -55
-98, -56
-99, -56
-100, -56
-101, -57
-102, -57
-103, -57
-104, -57
-105, -57
-106, -57
-107, -57
-108, -57
-109, -58
-108, -57
-107, -57
-106, -57
3028
